1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1465573958	1229752606714728454
1382431445063495688	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
80802900	4757894056
80802900	527445533
1229752606714728454	1229752606714728454
714767463586603009	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	527445533
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1370269173436317697	1229752606714728454
380648579	3231054096
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	853523328
1382431445063495688	1229752606714728454
1370269173436317697	1229752606714728454
80802900	29188599
80802900	711608180535640064
80802900	631283641
80802900	631283641
380648579	29447428
380648579	1373739644
380648579	1373739644
380648579	832019161454817280
80802900	631283641
1229752606714728454	1229752606714728454
1370269173436317697	1229752606714728454
380648579	3231054096
80802900	711608180535640064
1229752606714728454	1229752606714728454
380648579	832019161454817280
1229752606714728454	1229752606714728454
1370269173436317697	1229752606714728454
380648579	1373739644
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1370269173436317697	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
80802900	2800413166
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	711608180535640064
1480623037204635649	1229752606714728454
1480623037204635649	1229752606714728454
1480623037204635649	1229752606714728454
1480623037204635649	1229752606714728454
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1480623037204635649	1229752606714728454
80802900	711608180535640064
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	3231054096
1229752606714728454	1229752606714728454
1229752606714728454	711608180535640064
80802900	2332033299
80802900	2800413166
80802900	527445533
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
80802900	2800413166
80802900	29188599
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	832019161454817280
14476016	1229752606714728454
380648579	3040987923
380648579	1373739644
1229752606714728454	1229752606714728454
80802900	711608180535640064
380648579	3231054096
380648579	1373739644
80802900	711608180535640064
80802900	2800413166
80802900	711608180535640064
80802900	711608180535640064
80802900	711608180535640064
22254907	1229752606714728454
80802900	527445533
80802900	711608180535640064
80802900	2800413166
80802900	2800413166
80802900	711608180535640064
80802900	2800413166
80802900	711608180535640064
380648579	3231054096
1382431445063495688	1229752606714728454
380648579	1373739644
1382431445063495688	1229752606714728454
380648579	1373739644
380648579	1373739644
380648579	3231054096
380648579	3231054096
1382431445063495688	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1382431445063495688	1229752606714728454
80802900	2800413166
80802900	527445533
80802900	631283641
80802900	711608180535640064
380648579	3040987923
80802900	527445533
1229752606714728454	1229752606714728454
80802900	711608180535640064
380648579	3231054096
1229752606714728454	1229752606714728454
1382431445063495688	1229752606714728454
80802900	711608180535640064
80802900	2800413166
80802900	711608180535640064
1382431445063495688	1229752606714728454
380648579	3231054096
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1382431445063495688	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	853523328
1229752606714728454	1229752606714728454
80802900	631283641
80802900	711608180535640064
1229752606714728454	1229752606714728454
80802900	631283641
80802900	711608180535640064
80802900	711608180535640064
80802900	631283641
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	853523328
80802900	527445533
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	348764745
80802900	2332033299
80802900	2800413166
80802900	4757894056
80802900	2800413166
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
80802900	631283641
380648579	3231054096
80802900	2332033299
80802900	4757894056
80802900	631283641
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	1387010761994682371
80802900	2800413166
80802900	711608180535640064
380648579	3231054096
1229752606714728454	1229752606714728454
80802900	631283641
80802900	711608180535640064
380648579	3231054096
380648579	3231054096
380648579	3231054096
380648579	2530758806
1229752606714728454	1229752606714728454
1229752606714728454	2800413166
20538964	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	3231054096
80802900	711608180535640064
80802900	77726331
80802900	2800413166
80802900	711608180535640064
380648579	3040987923
1229752606714728454	1229752606714728454
80802900	631283641
80802900	711608180535640064
80802900	711608180535640064
80802900	711608180535640064
1229752606714728454	1229752606714728454
380648579	3040987923
380648579	1373739644
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	3231054096
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
431762931	1229752606714728454
380648579	3231054096
380648579	1373739644
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	3231054096
1229752606714728454	1229752606714728454
380648579	832019161454817280
1229752606714728454	1229752606714728454
80802900	631283641
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
29709009	1229752606714728454
522530914	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
204061525	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
438284978	1229752606714728454
80802900	711608180535640064
80802900	631283641
80802900	711608180535640064
80802900	77726331
80802900	527445533
80802900	631283641
80802900	711608180535640064
80802900	711608180535640064
2758100418	1229752606714728454
1229752606714728454	1229752606714728454
1382431445063495688	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	1028022611324747776
80802900	631283641
80802900	2800413166
80802900	631283641
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	3040987923
80802900	711608180535640064
80802900	77726331
1229752606714728454	1229752606714728454
380648579	1373739644
1229752606714728454	1229752606714728454
1229752606714728454	853523328
1229752606714728454	527445533
1229752606714728454	711608180535640064
1.34364E+18	1229752606714728454
16871096	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
80802900	2800413166
80802900	527445533
80802900	711608180535640064
1229752606714728454	1229752606714728454
80802900	2800413166
80802900	578601744
80802900	711608180535640064
80802900	2800413166
80802900	527445533
80802900	711608180535640064
836692182891388928	1229752606714728454
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	1373739644
380648579	1373739644
380648579	853523328
380648579	1028022611324747776
380648579	1060440219097423872
80802900	711608180535640064
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	100256670
80802900	2800413166
80802900	4757894056
80802900	527445533
80802900	631283641
80802900	711608180535640064
380648579	1028022611324747776
80802900	2800413166
380648579	1028022611324747776
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	3040987923
32528575	1229752606714728454
380648579	3231054096
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	3231054096
380648579	3231054096
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
163018653	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
163018653	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	527445533
1262836830623457282	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	4757894056
380648579	1060440219097423872
380648579	348764745
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	2800413166
1229752606714728454	1229752606714728454
380648579	1028022611324747776
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	881623250
380648579	77726331
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
80802900	527445533
80802900	631283641
80802900	711608180535640064
380648579	3040987923
380648579	832019161454817280
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	41653384
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	1373739644
1229752606714728454	1229752606714728454
380648579	100256670
380648579	1373739644
380648579	426361581
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
1229752606714728454	1229752606714728454
380648579	997262774
380648579	1028022611324747776
1229752606714728454	1229752606714728454
380648579	1028022611324747776
380648579	1028022611324747776
380648579	1028022611324747776
380648579	1028022611324747776
380648579	1028022611324747776
380648579	100256670
380648579	1028022611324747776
380648579	3231054096
380648579	3040987923
80802900	77726331
80802900	711608180535640064
380648579	3040987923
80802900	2800413166
80802900	527445533
80802900	711608180535640064
380648579	578601744
1229752606714728454	4757894056
380648579	832019161454817280
380648579	3040987923
380648579	1373739644
80802900	631283641
80802900	711608180535640064
380648579	1028022611324747776
380648579	1028022611324747776
380648579	1373739644
380648579	3231054096
380648579	3231054096
380648579	3231054096
380648579	3040987923
380648579	1494715792474230788
380648579	832019161454817280
380648579	826615125297680384
80802900	711608180535640064
380648579	1263391922657337345
380648579	1477609642184396806
380648579	1477609642184396806
380648579	192374137
380648579	348764745
380648579	3231054096
1229752606714728454	4757894056
80802900	711608180535640064
80802900	711608180535640064
380648579	881623250
1229752606714728454	853523328
1229752606714728454	853523328
1229752606714728454	853523328
380648579	3231054096
80802900	711608180535640064
380648579	1263391922657337345
380648579	1263391922657337345
380648579	1373739644
380648579	832019161454817280
1229752606714728454	711608180535640064
80802900	711608180535640064
80802900	711608180535640064
80802900	711608180535640064
380648579	881623250
380648579	881623250
80802900	1148374192586481664
80802900	2332033299
80802900	2800413166
80802900	29188599
80802900	527445533
80802900	711608180535640064
380648579	302984766
80802900	711608180535640064
80802900	711608180535640064
80802900	711608180535640064
80802900	2332033299
80802900	4757894056
80802900	711608180535640064
80802900	2332033299
80802900	711608180535640064
380648579	3231054096
380648579	3040987923
380648579	1028022611324747776
380648579	77726331
380648579	1028022611324747776
380648579	1028022611324747776
380648579	3231054096
80802900	711608180535640064
380648579	100256670
380648579	1028022611324747776
380648579	1373739644
380648579	881623250
380648579	881623250
380648579	870244616003403781
380648579	832019161454817280
380648579	881623250
380648579	1497976259296563200
380648579	1497976259296563200
80802900	2800413166
80802900	4757894056
80802900	631283641
80802900	711608180535640064
80802900	77726331
80802900	711608180535640064
80802900	711608180535640064
80802900	711608180535640064
80802900	711608180535640064
1229752606714728454	2800413166
1229752606714728454	631283641
380648579	3040987923
380648579	3231054096
380648579	3231054096
380648579	3040987923
380648579	3231054096
380648579	870244616003403781
380648579	881623250
380648579	881623250
1229752606714728454	527445533
380648579	3231054096
380648579	881623250
380648579	3040987923
80802900	2800413166
80802900	711608180535640064
80802900	77726331
80802900	2332033299
380648579	881623250
380648579	881623250
380648579	3231054096
80802900	631283641
80802900	711608180535640064
80802900	77726331
1229752606714728454	711608180535640064
380648579	1373739644
380648579	3040987923
1229752606714728454	631283641
380648579	881623250
380648579	3231054096
80802900	711608180535640064
380648579	192374137
380648579	3040987923
380648579	3040987923
380648579	3231054096
80802900	77726331
380648579	1494715792474230788
380648579	3231054096
380648579	881623250
380648579	59028892
80802900	711608180535640064
80802900	711608180535640064
380648579	881623250
380648579	3231054096
380648579	881623250
80802900	711608180535640064
80802900	2800413166
80802900	711608180535640064
380648579	3231054096
380648579	881623250
80802900	4757894056
80802900	631283641
80802900	711608180535640064
380648579	3231054096
380648579	826615125297680384
380648579	881623250
380648579	881623250
380648579	881623250
380648579	881623250
380648579	1417952253449842692
80802900	4757894056
80802900	2332033299
80802900	2800413166
80802900	711608180535640064
380648579	870244616003403781
80802900	29188599
80802900	4757894056
80802900	711608180535640064
380648579	1028022611324747776
380648579	3231054096
80802900	77726331
80802900	2800413166
80802900	711608180535640064
80802900	77726331
380648579	881623250
380648579	881623250
380648579	826615125297680384
80802900	711608180535640064
380648579	881623250
380648579	1373739644
380648579	881623250
380648579	881623250
80802900	2332033299
380648579	1263391922657337345
380648579	3040987923
80802900	2332033299
380648579	3231054096
380648579	1028022611324747776
380648579	3231054096
80802900	711608180535640064
380648579	118166719
380648579	832019161454817280
80802900	711608180535640064
80802900	77726331
380648579	881623250
380648579	881623250
380648579	3231054096
380648579	3231054096
380648579	3231054096
380648579	3231054096
380648579	881623250
380648579	3040987923
380648579	3231054096
380648579	3231054096
380648579	29188599
80802900	77726331
380648579	881623250
380648579	3231054096
